SOC_Reference (0-1),SOC_Percentage (%),OCV_Cubic_Spline (V),OCV_Poly_Order7 (V)
0.0,0.0,2.655,2.6552001712366544
0.005025125628140704,0.5025125628140703,2.7033509277920507,2.712783161884721
0.010050251256281407,1.0050251256281406,2.749025939641774,2.7657181433910285
0.01507537688442211,1.507537688442211,2.7920983381333095,2.81429379023838
0.020100502512562814,2.0100502512562812,2.8326414258507984,2.858785595483796
0.02512562814070352,2.512562814070352,2.87072850537838,2.8994562917038
0.03015075376884422,3.015075376884422,2.9064328793001946,2.9365562634609987
0.035175879396984924,3.5175879396984926,2.939827850200384,2.9703239513737043
0.04020100502512563,4.0201005025125625,2.970986720663085,3.000986247870367
0.04522613065326633,4.522613065326634,2.999982793272441,3.028758884710574
0.05025125628140704,5.025125628140704,3.02688937061259,3.053846812354371
0.05527638190954774,5.527638190954774,3.0517797552676726,3.0764445712616744
0.06030150753768844,6.030150753768844,3.0747272498218314,3.09673665520352
0.06532663316582915,6.532663316582915,3.0958051568592024,3.114897866666923
0.07035175879396985,7.035175879396985,3.1150867789639305,3.131093664435096
0.07537688442211056,7.537688442211056,3.1326454187201516,3.1454805034247926
0.08040201005025126,8.040201005025125,3.148554378712006,3.1582061668625276
0.08542713567839195,8.542713567839195,3.1628869615236392,3.169410090881444
0.09045226130653267,9.045226130653267,3.1757164697391844,3.179223681620578
0.09547738693467336,9.547738693467336,3.1871162059427864,3.1877706249082816
0.10050251256281408,10.050251256281408,3.197159472718584,3.195167188611566
0.10552763819095477,10.552763819095476,3.205919572650717,3.2015225177331246
0.11055276381909548,11.055276381909549,3.213469808323326,3.20693892233779
0.11557788944723618,11.557788944723619,3.2198834823205513,3.2115121583901907
0.12060301507537688,12.060301507537687,3.2252338972265333,3.2153317015853635
0.12562814070351758,12.562814070351758,3.229594355625411,3.21848101425408
0.1306532663316583,13.06532663316583,3.2330381601013256,3.2210378054246487
0.135678391959799,13.5678391959799,3.235638613238416,3.223074284122955
0.1407035175879397,14.07035175879397,3.2374690176208247,3.2246574059924864
0.1457286432160804,14.572864321608039,3.2386026758326896,3.2258491133161185
0.15075376884422112,15.075376884422113,3.239112890458153,3.2267065685214087
0.15577889447236182,15.577889447236181,3.2390729640813523,3.227282381251164
0.16080402010050251,16.08040201005025,3.2385561992864305,3.227624829081037
0.1658291457286432,16.582914572864322,3.2376358986575253,3.2277780719659153
0.1708542713567839,17.08542713567839,3.236385364778779,3.2277823604968536
0.17587939698492464,17.587939698492463,3.234877900234331,3.2276742380503256
0.18090452261306533,18.090452261306535,3.233186807608321,3.2274867369115343
0.18592964824120603,18.592964824120603,3.23138538948489,3.2272495684535536
0.19095477386934673,19.09547738693467,3.2295469484481765,3.2269893074540557
0.19597989949748745,19.597989949748744,3.227744787082323,3.2267295706313854
0.20100502512562815,20.100502512562816,3.2260522079714677,3.226491189481742
0.20603015075376885,20.603015075376884,3.224542513699752,3.226292377499219
0.21105527638190955,21.105527638190953,3.2232890068513154,3.2261488918604746
0.21608040201005024,21.608040201005025,3.2223591042512036,3.226074189655784
0.22110552763819097,22.110552763819097,3.22176468478593,3.226079578748232
0.22613065326633167,22.613065326633166,3.221487095300684,3.2261743633428095
0.23115577889447236,23.115577889447238,3.2215073664321547,3.2263659843471717
0.23618090452261306,23.618090452261306,3.2218065288170306,3.226660154605815
0.24120603015075376,24.120603015075375,3.2223656130919984,3.2270609890894386
0.24623115577889448,24.623115577889447,3.223165649893747,3.227571130121237
0.25125628140703515,25.125628140703515,3.2241876698589644,3.2281918677218995
0.2562814070351759,25.628140703517587,3.225412703624339,3.2289232551550646
0.2613065326633166,26.13065326633166,3.2268217818265588,3.2297642197549865
0.2663316582914573,26.633165829145728,3.228395935102311,3.230712669118193
0.271356783919598,27.1356783919598,3.2301161940882857,3.2317655927408584
0.2763819095477387,27.638190954773872,3.23196358942117,3.232919159183689
0.2814070351758794,28.14070351758794,3.233919151737651,3.2341688088460585
0.2864321608040201,28.643216080402013,3.235963911674417,3.235509342431147
0.2914572864321608,29.145728643216078,3.2380788998681576,3.2369350051838706
0.2964824120603015,29.64824120603015,3.2402451469555595,3.2384395669833346
0.30150753768844224,30.150753768844226,3.2424436835733115,3.2400163983715737
0.3065326633165829,30.65326633165829,3.244655540358101,3.24165854260035
0.31155778894472363,31.155778894472363,3.2468617479466166,3.243358783777762
0.3165829145728643,31.65829145728643,3.2490433369755465,3.245109711196421
0.32160804020100503,32.1608040201005,3.2511813380815795,3.2469037799249607
0.32663316582914576,32.663316582914575,3.2532567886847232,3.248733367744621
0.3316582914572864,33.165829145728644,3.255255571679116,3.2505908285127036
0.33668341708542715,33.66834170854271,3.2571769299627022,3.252468542034616
0.3417085427135678,34.17085427135678,3.259022389356128,3.254358960526279
0.34673366834170855,34.67336683417086,3.260793475680047,3.2562546517486877
0.35175879396984927,35.175879396984925,3.262491714755106,3.258148338896322
0.35678391959798994,35.678391959798994,3.2641186324019555,3.260032937321223
0.36180904522613067,36.18090452261307,3.265675754441245,3.261901588174473
0.36683417085427134,36.68341708542713,3.2671646066936253,3.2637476890468284
0.37185929648241206,37.185929648241206,3.268586714979744,3.2655649216902845
0.3768844221105528,37.68844221105528,3.269943605120252,3.267347276902308
0.38190954773869346,38.19095477386934,3.2712368029357988,3.2690890766545357
0.3869346733668342,38.69346733668342,3.2724678342470344,3.270784993547646
0.3919597989949749,39.19597989949749,3.273638224874607,3.2724300676742133
0.3969849246231156,39.698492462311556,3.2747495006391687,3.2740197209712676
0.4020100502512563,40.20100502512563,3.275803187361366,3.275549769144316
0.40703517587939697,40.7035175879397,3.2768008108618503,3.277016431244659
0.4120603015075377,41.20603015075377,3.277743896961272,3.2784163369816373
0.4170854271356784,41.708542713567844,3.2786339714802795,3.2797465318516767
0.4221105527638191,42.211055276381906,3.279472560239522,3.2810044801658207
0.4271356783919598,42.71356783919598,3.2802611890596505,3.2821880660575804
0.4321608040201005,43.21608040201005,3.281001383761314,3.283295592552773
0.4371859296482412,43.71859296482412,3.2816946701651606,3.2843257787831637
0.44221105527638194,44.221105527638194,3.2823425713385244,3.2852777554256933
0.4472361809045226,44.72361809045226,3.2829465568750584,3.2861510584489784
0.45226130653266333,45.22613065326633,3.2835080478555163,3.286945621248911
0.457286432160804,45.7286432160804,3.2840284636024415,3.2876617652550646
0.4623115577889447,46.231155778894475,3.284509223438376,3.2883001890896875
0.46733668341708545,46.733668341708544,3.284951746685863,3.2888619563611243
0.4723618090452261,47.23618090452261,3.2853574526674443,3.2893484821732053
0.47738693467336685,47.73869346733669,3.2857277607056616,3.2897615184326345
0.4824120603015075,48.24120603015075,3.2860640901230576,3.2901031380359362
0.48743718592964824,48.743718592964825,3.286367860242176,3.2903757180177813
0.49246231155778897,49.246231155778894,3.2866404903855586,3.2905819217425534
0.49748743718592964,49.74874371859296,3.2868833998757463,3.290724680220662
0.5025125628140703,50.25125628140703,3.2870980080352834,3.290807172631663
0.507537688442211,50.753768844221106,3.287285734186711,3.290832806135766
0.5125628140703518,51.256281407035175,3.2874479976525723,3.29080519505544
0.5175879396984925,51.75879396984925,3.28758621775541,3.2907281395090884
0.5226130653266332,52.26130653266332,3.287701813817765,3.290605603578368
0.5276381909547738,52.76381909547738,3.2877962051621803,3.290441693090932
0.5326633165829145,53.266331658291456,3.2878708111111994,3.2902406331004714
0.5376884422110553,53.768844221105525,3.287927050987363,3.2900067451456443
0.542713567839196,54.2713567839196,3.2879663441132143,3.28974442436988
0.5477386934673367,54.773869346733676,3.2879901098112962,3.2894581165835226
0.5527638190954774,55.276381909547744,3.2879997674041515,3.2891522953503434
0.5577889447236181,55.778894472361806,3.2879968279178664,3.2888314391800133
0.5628140703517588,56.28140703517588,3.287983288807371,3.2885000089084166
0.5678391959798995,56.78391959798995,3.2879613081943084,3.2881624253474553
0.5728643216080402,57.286432160804026,3.2879330443013313,3.287823047286056
0.577889447236181,57.788944723618094,3.2879006553510908,3.2874861499244905
0.5829145728643216,58.291457286432156,3.2878662995662373,3.2871559038232068
0.5879396984924623,58.79396984924623,3.2878321351694213,3.2868363544484733
0.592964824120603,59.2964824120603,3.2878003203832926,3.2865314023961716
0.5979899497487438,59.798994974874375,3.2877730134305048,3.286244784375849
0.6030150753768845,60.30150753768845,3.2877523725337072,3.285980055036503
0.6080402010050251,60.80402010050251,3.2877405559155513,3.2857405697159674
0.6130653266331658,61.30653266331658,3.287739721798686,3.285529468195807
0.6180904522613065,61.80904522613066,3.287752028405764,3.285349659543207
0.6231155778894473,62.311557788944725,3.287779633959437,3.2852038081217643
0.628140703517588,62.8140703517588,3.2878246966823537,3.2850943208529624
0.6331658291457286,63.31658291457286,3.2878893747971665,3.2850233358101733
0.6381909547738693,63.81909547738693,3.2879758265265253,3.2849927122264497
0.6432160804020101,64.321608040201,3.2880862100930814,3.2850040219987355
0.6482412060301508,64.82412060301507,3.288222683719485,3.2850585427694443
0.6532663316582915,65.32663316582915,3.288387405628388,3.2851572526674353
0.6582914572864321,65.82914572864321,3.2885825340424404,3.2853008267904555
0.6633165829145728,66.33165829145729,3.2888102271842934,3.285489635510444
0.6683417085427136,66.83417085427136,3.289072624967822,3.2857237446833607
0.6733668341708543,67.33668341708542,3.2893699223853705,3.2860029178457486
0.678391959798995,67.8391959798995,3.289698674468943,3.2863266204794543
0.6834170854271356,68.34170854271356,3.2900550365965344,3.286694026426287
0.6884422110552764,68.84422110552764,3.2904351641461393,3.287104026534586
0.6934673366834171,69.34673366834171,3.290835212495753,3.2875552396190675
0.6984924623115578,69.84924623115577,3.29125133702337,3.288046025816247
0.7035175879396985,70.35175879396985,3.2916796931069854,3.2885745024166733
0.7085427135678392,70.85427135678391,3.292116436124593,3.2891385622559834
0.7135678391959799,71.35678391959799,3.29255772145419,3.289735894746618
0.7185929648241206,71.85929648241206,3.2929997044737687,3.290364009631846
0.7236180904522613,72.36180904522614,3.293438540561325,3.2910202635437362
0.7286432160804021,72.8643216080402,3.293870385094854,3.2917018894470247
0.7336683417085427,73.36683417085426,3.294291393452351,3.2924060290507766
0.7386934673366834,73.86934673366834,3.294697721011809,3.2931297682689347
0.7437185929648241,74.37185929648241,3.2950855231512244,3.293870175812451
0.7487437185929648,74.87437185929649,3.2954509552485916,3.2946243449942156
0.7537688442211056,75.37688442211056,3.295790172681905,3.2953894388281397
0.7587939698492463,75.87939698492463,3.2960993308291613,3.296162738505357
0.7638190954773869,76.38190954773869,3.296374585068353,3.296941695328033
0.7688442211055276,76.88442211055276,3.2966120907774763,3.2977239861832244
0.7738693467336684,77.38693467336684,3.296808003334524,3.298507572638644
0.7788944723618091,77.88944723618091,3.296958478117494,3.2992907637414857
0.7839195979899498,78.39195979899498,3.2970607685748545,3.3000722826025415
0.7889447236180904,78.89447236180904,3.2971258375552353,3.3008513368476904
0.7939698492462312,79.39698492462311,3.2971739627690675,3.301627693017176
0.7989949748743719,79.89949748743719,3.297225599729396,3.302401754996317
0.8040201005025126,80.40201005025126,3.2973012039492615,3.3031746465580873
0.8090452261306533,80.90452261306534,3.2974212309417097,3.3039482980992245
0.8140703517587939,81.4070351758794,3.2976061362197804,3.3047255376528195
0.8190954773869347,81.90954773869346,3.2978763752965174,3.3055101862578455
0.8241206030150754,82.41206030150754,3.298252403684964,3.3063071577684613
0.8291457286432161,82.91457286432161,3.2987546768981635,3.30712256318372
0.8341708542713568,83.41708542713569,3.2994036504491557,3.3079638195805785
0.8391959798994975,83.91959798994975,3.300219779850988,3.30883976373112
0.8442211055276382,84.42211055276381,3.301223520616699,3.3097607704864447
0.8492462311557789,84.92462311557789,3.302435328259334,3.310738876008087
0.8542713567839196,85.42713567839196,3.3038756582919353,3.311787905929645
0.8592964824120604,85.92964824120604,3.305564966227544,3.3129236085301734
0.864321608040201,86.4321608040201,3.307523707579206,3.3141637929999606
0.8693467336683417,86.93467336683418,3.3097723378599624,3.3155284728828827
0.8743718592964824,87.43718592964824,3.312331312582856,3.31704001477418
0.8793969849246231,87.93969849246231,3.3152210872609293,3.3187232923576135
0.8844221105527639,88.44221105527639,3.318462117407225,3.320605845863057
0.8894472361809045,88.94472361809045,3.322074858534787,3.3227180470256474
0.8944723618090452,89.44723618090453,3.3260797661566577,3.3250932696297415
0.8994974874371859,89.9497487437186,3.3304972957858796,3.3277680657172652
0.9045226130653267,90.45226130653266,3.3353479029354958,3.3307823475447855
0.9095477386934674,90.95477386934674,3.3406520431185474,3.3341795753686516
0.914572864321608,91.4572864321608,3.34643017184808,3.3380069511421304
0.9195979899497487,91.95979899497488,3.352702744637136,3.3423156182040668
0.9246231155778895,92.46231155778895,3.359490216998756,3.347160867042979
0.9296482412060302,92.96482412060301,3.3668130444459843,3.3526023472169575
0.9346733668341709,93.46733668341709,3.3746916824918642,3.3587042855113305
0.9396984924623115,93.96984924623115,3.3831465866494366,3.3655357104163297
0.9447236180904522,94.47236180904522,3.392198212431745,3.373170683006146
0.949748743718593,94.9748743718593,3.4018670153518347,3.3816885343018357
0.9547738693467337,95.47738693467338,3.412173450922745,3.3911741091973964
0.9597989949748744,95.97989949748744,3.4231379746575206,3.4017180170354195
0.964824120603015,96.4824120603015,3.434781042069204,3.4134168889083405
0.9698492462311558,96.98492462311557,3.447123108670838,3.42637364177211
0.9748743718592965,97.48743718592965,3.4601846299754655,3.440697749451135
0.9798994974874372,97.98994974874373,3.4739860614961287,3.456505520616827
0.9849246231155779,98.49246231155779,3.4885478587458714,3.4739203838216923
0.9899497487437187,98.99497487437186,3.5038904772377357,3.493073179671584
